"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","listing-card--owner-info__firm-name","he-icon href","text-ellipsis"
"https://www.hepsiemlak.com/istanbul-bakirkoy-senlikkoy-kiralik/daire/16570-3737","36","140.000","23-02-2026","Kiralık Daire","5 +
                          2","300 m²","26
                        Yaşında","En Üst Kat","Floryada Kiralık. Havuzlu Üst Dubleks","İstanbul / Bakırköy / Şenlikköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/sebnem-ozgul-arti-emlak-16570","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Şebnem Özgül Artı Emlak","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-hurriyet-kiralik/daire/166516-5","21","23.000","03-03-2026","Kiralık Daire","2 +
                          1","80 m²","26
                        Yaşında","3. Kat","Yılmaz Gayrimenkulden Hürriyette 2+1 80 M2 Kiralık Daire","İstanbul / Gaziosmanpaşa / Hürriyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/163754-35","29","78.000","05-03-2026","Kiralık Daire","4 +
                          1","225 m²","3
                        Yaşında","20. Kat","Referans Bahçeşehir Göl Manzaralı Kiralık 4,5 +1 Daire","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-sancaktepe-yunus-emre-kiralik/daire/166499-3","23","25.750","14-02-2026","Kiralık Daire","2 +
                          1","90 m²","Sıfır Bina","3. Kat","Lıve Tr Yenidoğan Yunus Emre Mh Abitlere Yakın 2+1 Kiralık","İstanbul / Sancaktepe / Yunus Emre Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-sogutlu-cesme-kiralik/daire/146739-62","15","21.000","17-02-2026","Kiralık Daire","2 +
                          1","95 m²","21
                        Yaşında","Yüksek Giriş","Aremi Gayrimenkul'den Söğütlüçeşmede Kiralık 2+1 95m2 Giriş Kat","İstanbul / Küçükçekmece / Söğütlü Çeşme Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-mehmet-akif-kiralik/daire/161764-73","19","28.000","16-02-2026","Kiralık Daire","2 +
                          1","75 m²","1
                        Yaşında","2. Kat","İkitelli M.Akif'de 2+1 Sıfır Kiralık Arakat 75m²","İstanbul / Küçükçekmece / Mehmet Akif Mah.","https://www.hepsiemlak.com/emlak-ofisi/gurbuzler-insaat-ve-emlak-danismanligi-161764/ahmet-tokmak-4521879","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Gürbüzler İnşaat Ve Emlak Danışmanlığı","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-beykoz-camlibahce-kiralik/daire/162872-122","24","32.000","23-02-2026","Kiralık Daire","2 +
                          1","95 m²","26
                        Yaşında","Bahçe Katı","İstanbul Beykoz Çamlıbahçe Mah Kiralık Bahçe Katı","İstanbul / Beykoz / Çamlıbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/premium-estate-gayrimenkul-162872","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Premium Estate Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kadikoy-rasimpasa-kiralik/daire/100825-8","18","25.000","09-02-2026","Kiralık Daire","1 +
                          1","40 m²","31
                        Yaşında","2. Kat","Tarihi Yeldeğirmeni Mahallesinde Ulaşıma Yakın Temiz Kiralık1+1","İstanbul / Kadıköy / Rasimpaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/139186-239","16","34.000","22-02-2026","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","Kot 1","Kağıthane Ortabayır Kiralık Daire","İstanbul / Kağıthane / Ortabayır Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mehmet-akif-kiralik/daire/165590-29","15","20.000","19-02-2026","Kiralık Daire","2 +
                          1","90 m²","4
                        Yaşında","Bahçe Katı","Sultanbeyli Mehmet Akif'te Kiralık Müstakil Ev","İstanbul / Sultanbeyli / Mehmet Akif Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/1120-2414","58","87.000","11-02-2026","Kiralık Daire","2 +
                          1","178 m²","1
                        Yaşında","1. Kat","Göktürkte Lüks Yeni Lüx 2+1 Kiralık Daire Metroya Yakın","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/evin-emlak-1120","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Evin Emlak","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-gungoren-kiralik/daire/163983-398","19","62.000","05-02-2026","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","Bahçe Katı","Prime Ve Mirza Kaşıkcı'dan Çınarköy Emlak Konutlarında 2+1","İstanbul / Çekmeköy / Güngören Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-pex-prime-gayrimenkul-163983/pex-prime-4578338","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Realty Pex Prime Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-pendik-esenler-kiralik/daire/146998-10","21","31.500","09-02-2026","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","3. Kat","Yazıcı Emlak'tan Sim City Residance Sfır 2+1 Hast. Metro Yakın","İstanbul / Pendik / Esenler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kadikoy-acibadem-kiralik/daire/166195-6","15","46.000","05-02-2026","Kiralık Daire","3 +
                          1","110 m²","31
                        Yaşında","3. Kat","Acıbadem Dörtyolda Kiralık Mükemmel Daire","İstanbul / Kadıköy / Acıbadem Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-buyukcekmece-turkoba-kiralik/villa/163800-2","35","119.000","05-02-2026","Kiralık Villa","6 +
                          1","330 m²","11
                        Yaşında","Bahçe Katı","Newyap'tan Tepekentte 6+1 Havuzlu Villa 320 M2 2000 M2 Açık Alan","İstanbul / Büyükçekmece / Türkoba Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-cekmekoy-omerli-kiralik/villa/35298-898","35","150.000","05-02-2026","Kiralık Villa","5 +
                          1","240 m²","Sıfır Bina","Bahçe Katı","Beta Emlak 5+1 Asansörlü Güvenlik Site İçi Bahçeli Villa","İstanbul / Çekmeköy / Ömerli Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-esenler-kiralik/daire/158266-37","59","42.000","03-02-2026","Kiralık Daire","2 +
                          1","110 m²","5
                        Yaşında","7. Kat","Otuz4| Pendik Esenler Blue Garden Sitesinde Kullanışlı 2+1 Daire","İstanbul / Pendik / Esenler Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/residence/146634-98","36","31.000","05-03-2026","Kiralık Residence","1 +
                          1","40 m²","6
                        Yaşında","2. Kat","Mint Şişli Rezidans'ta 2.Kat 1+1 Boş Kiralık Daire","İstanbul / Şişli / Gülbahar Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-circir-kiralik/daire/7204-27787","33","42.000","03-02-2026","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","7. Kat","Çırçır’da Butik Sitede Şehir Manzaralı Kiralık 2+1 Sıfır Daire","İstanbul / Eyüpsultan / Çırçır Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-7204","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Müjde","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/daire/140374-161","40","66.000","04-03-2026","Kiralık Daire","3 +
                          1","125 m²","31
                        Yaşında","1. Kat","Şişli Abide-İ Hürriyet'te, Cadde Üzeri, Çift Banyolu Ve Klimalı","İstanbul / Şişli / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/ist-property-140374/ferhat-asgari-3934411","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ist Property","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-tasdelen-kiralik/daire/161974-42","39","23.000","05-03-2026","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","Giriş Katı","Kwsuzan Taşdelende Geniş Balkonlu Aydınlık 1+1 Kiralık","İstanbul / Çekmeköy / Taşdelen Mah.","","","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-maltepe-altintepe-kiralik/daire/1003-13620","34","51.500","08-03-2026","Kiralık Daire","3 +
                          1","150 m²","29
                        Yaşında","3. Kat","Turyap'tan Geniş Metrekareli 3.Kat Ön Cephe Ebeveyn Banyolu 3+1","İstanbul / Maltepe / Altıntepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-bagdat-caddesi-temsilciligi-maltepe-1003","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/0/0/1/0/0/b2043ba0-4b36-426c-8fb7-b692f83e8c92.jpeg","","Turyap Bağdat Caddesi Temsilciliği Maltepe","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-eksioglu-kiralik/daire/140853-120","42","44.000","11-02-2026","Kiralık Daire","2 +
                          1","115 m²","Sıfır Bina","4. Kat","Özyeğin Hastane Yanı Full Eşyalı Otopark Sıfır Lüks 2+1 Daireler","İstanbul / Çekmeköy / Ekşioğlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/emir-yapi-gayrimenkul-140853/emirhan-yilmaz-3953316","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","Emir Yapı Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-necip-fazil-kisakurek-kiralik/daire/162223-116","60","23.000","31-01-2026","Kiralık Daire","2 +
                          1","120 m²","6
                        Yaşında","12. Kat","Dağtekin Yapı'dan Esenyurtta Star Towers Sitesinde 2+1 Kiralık","İstanbul / Esenyurt / Necip Fazıl Kısakürek Mah.","https://www.hepsiemlak.com/emlak-ofisi/dagtekin-real-estate-162223","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Dagtekin Real Estate","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/123077-669","60","185.000","06-03-2026","Kiralık Daire","6 +
                          1","310 m²","31
                        Yaşında","5. Kat","Yeni Ulus Sitesinde 250m2 Çatı Dublex","İstanbul / Beşiktaş / Nisbetiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-pendik-yenisehir-kiralik/daire/140440-145","26","51.000","28-02-2026","Kiralık Daire","4 +
                          1","150 m²","11
                        Yaşında","4. Kat","Pendik Yenişehir Doğa Park Evleri Kiralık 4+1 Üst Dublex Daire.","İstanbul / Pendik / Yenişehir Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/6213-15221","39","70.000","30-01-2026","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","2. Kat","Tamiş'den Bostancı Lunaparkta Sıfır Binada Ön Cephede 2.Kat 2+1","İstanbul / Kadıköy / Bostancı Mah.","https://www.hepsiemlak.com/emlak-ofisi/tamis-gayrimenkul-6213","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tamiş Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-pendik-bati-kiralik/daire/6863-744","35","55.000","28-02-2026","Kiralık Daire","3 +
                          1","118 m²","Sıfır Bina","5. Kat","Akbal Gayrimenkul' Batı Mh.Sahilyolu Kiralık 3+1 Dubleks Sıfır","İstanbul / Pendik / Batı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-salacak-kiralik/daire/139432-120","23","75.000","04-02-2026","Kiralık Daire","2 +
                          1","120 m²","16
                        Yaşında","5. Kat","Salacak'da Eşsiz Manzara,Terasta İstanbul Kiralık 2+1","İstanbul / Üsküdar / Salacak Mah.","https://www.hepsiemlak.com/emlak-ofisi/nagehan-emanet-real-estate-139432","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Nagehan Emanet Real Estate","",""
"https://www.hepsiemlak.com/istanbul-tuzla-yayla-kiralik/daire/65118-1193","33","32.000","07-03-2026","Kiralık Daire","2 +
                          1","95 m²","Sıfır Bina","4. Kat","Global'den, Şehriyaz Beşevler'de Büyük Tip ,Çift Cehe 2+1 Daire","İstanbul / Tuzla / Yayla Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-fatih-kiralik/daire/129688-1329","17","29.000","18-02-2026","Kiralık Daire","2 +
                          1","95 m²","6
                        Yaşında","1. Kat","Sancaktepe Fatih Mah. Oldukça Kullanışlı Kiralık 2+1 Daire","İstanbul / Sancaktepe / Fatih Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-catalmese-kiralik/daire/156440-215","60","23.000","08-03-2026","Kiralık Daire","2 +
                          1","90 m²","3
                        Yaşında","Yüksek Giriş","Çekmeköy Yapı Gayrimenkul'den Kiralık 2+1 Yüksek Giriş !!","İstanbul / Çekmeköy / Çatalmeşe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/32820-4611","38","58.000","05-02-2026","Kiralık Daire","1 +
                          1","95 m²","15
                        Yaşında","Ara Kat","Maıson Göktürk Palms Resıdence'de Kiralık 1+1 Arakat Daire","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/145985-148","35","90.000","04-03-2026","Kiralık Daire","2 +
                          1","160 m²","6
                        Yaşında","10. Kat","Sarıyer Ağaoğlu Maslak 1453 10.Kat 2+1 Kiralık Daire & Resıdence","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/ysk-gayrimenkul-ltdsti-145985","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ysk Gayrimenkul LTD.ŞTİ.","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/129092-908","35","35.000","28-01-2026","Kiralık Daire","1 +
                          1","55 m²","6
                        Yaşında","10. Kat","Nef 14 Kağıthane'de 10.Kat 1+1 Şehir Manzaralı Kiralık Daire","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-astyle-129092","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Astyle","",""
"https://www.hepsiemlak.com/istanbul-tuzla-yayla-kiralik/daire/163714-67","37","47.000","06-03-2026","Kiralık Daire","2 +
                          1","190 m²","5
                        Yaşında","5. Kat","'concept Gayrimenkul' Şahsuvaroğlu Ambiyans Sitesi 2+1 Dubleks","İstanbul / Tuzla / Yayla Mah.","https://www.hepsiemlak.com/emlak-ofisi/concept-gayrimenkul-danismanlik-163714","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Concept Gayrimenkul Danışmanlık","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kartal-yakacik-carsi-kiralik/daire/151024-72","57","45.000","29-01-2026","Kiralık Daire","3 +
                          1","140 m²","6
                        Yaşında","4. Kat","Yakacık Çarşı Mah. Deniz Manzaralı, 140 M2 Kiralık Daire","İstanbul / Kartal / Yakacık Çarşı Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-19-mayis-kiralik/daire/145309-831","35","67.000","28-02-2026","Kiralık Daire","3 +
                          1","130 m²","21
                        Yaşında","9. Kat","Şişli 19 Mayıs Mahallesi'nde Lüks Eşyalı Kiralık 3.5+1 Daire","İstanbul / Şişli / 19 Mayıs Mah.","https://www.hepsiemlak.com/emlak-ofisi/park-yapi-gayrimenkul-145309","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Park Yapı Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-kemal-turkler-kiralik/daire/142540-168","20","28.500","27-01-2026","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","2. Kat","Kemal Türkler Mahallesin'de Merkezi Konumda Kiralık 2+1 Ara Kat","İstanbul / Sancaktepe / Kemal Türkler Mah.","https://www.hepsiemlak.com/emlak-ofisi/zer-istanbul-gayrimenkul-142540","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Zer İstanbul Gayrimenkul","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/159632-165","35","60.000","24-02-2026","Kiralık Daire","1 +
                          1","79 m²","Sıfır Bina","1. Kat","Ataşehir Modern Sitesi Kiralık 1+1 Daire !!!","İstanbul / Ataşehir / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-beylikduzu-sahil-kiralik/villa/147363-113","31","70.000","19-02-2026","Kiralık Villa","4 +
                          2","220 m²","20
                        Yaşında","","Beylikdüzü Kiralık Villa","İstanbul / Beylikdüzü / Sahil Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/daire/144355-944","25","89.000","02-03-2026","Kiralık Daire","2 +
                          1","75 m²","31
                        Yaşında","3. Kat","Şişli Bomonti'de Otel Konseptli Eşyalı Ferah 2+1 Kiralık Daire","İstanbul / Şişli / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/task-yasam-gayrimenkul-144355/burcu-ogce-4250026","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Task Yaşam Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-karaagac-kiralik/villa/162154-35","56","220.000","05-03-2026","Kiralık Villa","5 +
                          1","298 m²","3
                        Yaşında","Bahçe Katı","Leyla Saruhanoğlu'ndan Yeşilyaka Su'da Kiralık Irmak Tipi 5+1","İstanbul / Büyükçekmece / Karaağaç Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/156640-67","25","38.000","07-02-2026","Kiralık Daire","1 +
                          1","75 m²","6
                        Yaşında","3. Kat","Çeliktepe Mh. Metro 3 Dk Yeni Bina'da Otoparkı 1+1 Kiralık","İstanbul / Kağıthane / Çeliktepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/daire/1472-1144","40","65.000","24-02-2026","Kiralık Daire","3 +
                          1","114 m²","35
                        Yaşında","1. Kat","Levazım Mahallesi Aktaş Sitesi'nde Mobilyalı 3+1 Kiralık Daire","İstanbul / Beşiktaş / Levazım Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-esenyurt-guzelyurt-kiralik/daire/126683-532","37","32.000","06-02-2026","Kiralık Daire","3 +
                          1","140 m²","9
                        Yaşında","2. Kat","Metrobüse 5 Dk. Yürüme Mesafesi Site İçerisinde 3+1 Eşyalı Daire","İstanbul / Esenyurt / Güzelyurt Mah.","","","","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-gokturk-merkez-kiralik/daire/162792-4","16","178.500","24-02-2026","Kiralık Daire","3 +
                          1","340 m²","Sıfır Bina","4. Kat","Seba Reserve'de Golf Manzaralı Muhteşem / Teraslı Çatı Dubleksi","İstanbul / Eyüpsultan / Göktürk Merkez Mah.","","","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-tevfik-bey-kiralik/daire/163540-2","33","37.000","07-03-2026","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","6. Kat","Yeni Evlenck Evli Çiftlerimize Ve Üni. Öğrencileri 2 Kira Bizden","İstanbul / Küçükçekmece / Tevfik Bey Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","[object Object]","Hepsiemlak’ta Yeni Üye"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/1678-972","36","35.000","13-01-2026","Kiralık Daire","3 +
                          1","135 m²","35
                        Yaşında","2. Kat","Marmara Sitesinde Otoparklı 3+1 Daire","İstanbul / Şişli / Mecidiyeköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-konaklar-kiralik/residence/43996-27611","34","65.000","05-03-2026","Kiralık Residence","2 +
                          1","100 m²","3
                        Yaşında","9. Kat","Koyuyeşilden M2  Metro Max  12 Dk  Ful  Eşyalı  Veye Boş Daireler  Sitede","İstanbul / Beşiktaş / Konaklar Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/mustafa-koyuyesil-847773","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Koyuyeşil Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-bereketzade-kiralik/daire/28373-15263","24","110.000","06-03-2026","Kiralık Daire","4 +
                          1","125 m²","31
                        Yaşında","3. Kat","Galata Kulesi'nin Tam Karşısında Tarihi Binada Eşyalı Kiralık","İstanbul / Beyoğlu / Bereketzade Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-forever-28373","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Forever","",""
"https://www.hepsiemlak.com/istanbul-sariyer-buyukdere-kiralik/daire/31514-4932","22","70.000","21-02-2026","Kiralık Daire","2 +
                          1","110 m²","40
                        Yaşında","3. Kat","Baltalimanı’nda Sahile Yürüme Mesafesinde 2+1 Kiralık Daire","İstanbul / Sarıyer / Büyükdere Mah.","https://www.hepsiemlak.com/emlak-ofisi/century-21-aci-gayrimenkul-31514","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Açı Gayrimenkul","",""
