"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","wp-btn","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","he-lazy-image src 2","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/daire/165841-8","19","25.000","04-03-2026","Kiralık Daire","2 +
                          1","65 m²","6
                        Yaşında","Yüksek Giriş","Hd Gayrimenkul'den Şirintepe'de Kiralık Eşyalı, Kapalı Otoparklı Daire!","İstanbul / Kağıthane / Şirintepe Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/166355-19","16","20.000","04-03-2026","Kiralık Daire","Stüdyo","45 m²","4
                        Yaşında","Yüksek Giriş","Göktun'dan M.Köy Meydana 7dk Eşyalı Öğrenci Ve Bekara Uygun","İstanbul / Şişli / Kuştepe Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-salacak-kiralik/daire/5167-2003","35","137.500","04-03-2026","Kiralık Daire","4 +
                          1","250 m²","11
                        Yaşında","4. Kat","Üsküdar Salacak'ta Yeni Binada Deniz Manzaralı Dubleks Kiralık","İstanbul / Üsküdar / Salacak Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/gold-gayrimenkul-5167","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Gold Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/33046-3751","36","46.000","04-03-2026","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","3. Kat","Şişli Mecidiyeköy Merkez Anacadde Yakın Eşyalı 2+1 90 M2 Daire","İstanbul / Şişli / Mecidiyeköy Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-avcilar-ambarli-kiralik/daire/121945-470","36","32.500","03-03-2026","Kiralık Daire","3 +
                          1","120 m²","31
                        Yaşında","3. Kat","Ozan'dan Avcılar Sitelerde Eşyalı 3+1 Daire","İstanbul / Avcılar / Ambarlı Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/ozan-emlak-danismanligi-121945","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ozan Emlak Danışmanlığı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-zafer-kiralik/daire/161120-30","39","28.000","06-03-2026","Kiralık Daire","2 +
                          1","75 m²","11
                        Yaşında","Yüksek Giriş","Bahçelievler Yenibosna Zafer Maha 75m 2+1 Yüksek Giriş","İstanbul / Bahçelievler / Zafer Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-mimar-sinan-kiralik/daire/2062-827","36","36.000","03-03-2026","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","4. Kat","Alb Gayrimenkulden Çekmeköy Mimar Sinanda Sıfır Kiralık 2+1","İstanbul / Çekmeköy / Mimar Sinan Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/alb-gayrimenkul-2062","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alb Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-istasyon-kiralik/daire/161438-117","20","31.000","06-03-2026","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","3. Kat","İstasyon Mahallesi 2+1 80m2 Sıfır Kiralık Daire","İstanbul / Küçükçekmece / İstasyon Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/alpanlar-grup-gayrimenkul-161438","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alpanlar Grup Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sisli-kaptan-pasa-kiralik/daire/55956-1396","35","50.000","05-03-2026","Kiralık Daire","3 +
                          1","135 m²","31
                        Yaşında","1. Kat","Şişli Kaptanpaşa Mah. Kiralık 120m2 3+1 1.Kat Kombili Asansörlü","İstanbul / Şişli / Kaptan Paşa Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/daire/129150-476","15","24.000","06-03-2026","Kiralık Daire","1 +
                          1","50 m²","Sıfır Bina","Bahçe Katı","Rd'den Kağıthane'de Yeni Binada Bahçeli 1+1 Kiralık Daire","İstanbul / Kağıthane / Merkez Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/rd-gayrimenkul-danismanlik-129150","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Rd Gayrimenkul Danismanlik","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/daire/85439-143","15","20.000","03-03-2026","Kiralık Daire","2 +
                          1","95 m²","25
                        Yaşında","Çatı Katı","Kağıthane Şirintepe’de Temiz 2+1 Kiralık Daire","İstanbul / Kağıthane / Şirintepe Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-merkez-kiralik/daire/160256-87","32","26.000","03-03-2026","Kiralık Daire","2 +
                          1","80 m²","11
                        Yaşında","1. Kat","Çekmeköy' Mah. 2+1 70 M2 Ön Cepe Arakat Balkonlu Kiralık Daire","İstanbul / Çekmeköy / Merkez Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-circir-kiralik/daire/165520-150","35","41.000","03-03-2026","Kiralık Daire","2 +
                          1","90 m²","6
                        Yaşında","7. Kat","Eyüpsultan Kiralık 2+1 Daire","İstanbul / Eyüpsultan / Çırçır Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-3-165520/sercan-eker-4618968","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Mujde 3","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Sercan
          Eker"
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mecidiye-kiralik/daire/41676-42","18","21.000","03-03-2026","Kiralık Daire","3 +
                          1","118 m²","Sıfır Bina","Yüksek Giriş","Sultanbeyli Mecidiye Mahallesi 3+1 Kiralık Ters Dubleks","İstanbul / Sultanbeyli / Mecidiye Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-pendik-dumlupinar-kiralik/daire/159593-114","28","32.000","05-03-2026","Kiralık Daire","3 +
                          1","125 m²","21
                        Yaşında","Giriş Katı","Pendik Gözdağinda Kiralık 3+1 Daire (minibüs Durağı Yanında)","İstanbul / Pendik / Dumlupınar Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-pendik-kurtkoy-kiralik/daire/162634-294","36","35.000","05-03-2026","Kiralık Daire","2 +
                          1","80 m²","11
                        Yaşında","2. Kat","Pex Vera Apron Residence Sitesinde 2+1 Daire","İstanbul / Pendik / Kurtköy Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/realty-pex-vera-162634","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Realty Pex Vera","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-eyupsultan-defterdar-kiralik/daire/103805-186","17","30.000","04-03-2026","Kiralık Daire","2 +
                          1","85 m²","21
                        Yaşında","1. Kat","Eyüpsultan Defterdar Mah. 2+1 Kiralık Daire (85m²)","İstanbul / Eyüpsultan / Defterdar Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-esenler-birlik-kiralik/daire/163670-128","15","25.000","03-03-2026","Kiralık Daire","3 +
                          1","110 m²","31
                        Yaşında","Yüksek Giriş","Sevdi Çavuşoğlu'ndan Caddeye Yakın 3+1 Kiralık Daire 110m2","İstanbul / Esenler / Birlik Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-beylerbeyi-kiralik/daire/139012-837","36","35.000","02-03-2026","Kiralık Daire","2 +
                          1","75 m²","36
                        Yaşında","1. Kat","Remax Anı 'dan Beylerbeyi 'nde İçi Yenilenmiş 2+1 Kiralık Daire","İstanbul / Üsküdar / Beylerbeyi Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/remax-ani-139012","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Anı","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Benan
          Cevher"
"https://www.hepsiemlak.com/istanbul-atasehir-kucukbakkalkoy-kiralik/daire/163263-182","29","50.000","02-03-2026","Kiralık Daire","3 +
                          1","115 m²","11
                        Yaşında","2. Kat","Ataşehır Küçükbakkalköy'de Ön Cephe Kiralık 3+1 Daire","İstanbul / Ataşehir / Küçükbakkalköy Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Hazine","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ali
          Akman"
"https://www.hepsiemlak.com/istanbul-sancaktepe-kemal-turkler-kiralik/daire/160487-209","45","31.000","03-03-2026","Kiralık Daire","2 +
                          1","118 m²","6
                        Yaşında","2. Kat","Sarıgazi Kemaltürkler Mah.100m2 Kiralık 2+1 Arakat Daire","İstanbul / Sancaktepe / Kemal Türkler Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/86354-1302","60","30.000","07-03-2026","Kiralık Daire","2 +
                          1","80 m²","35
                        Yaşında","4. Kat","Mustafa Kemal Paşa Caddesinde Kiralık 4. Kat 2+1 Temiz Daire","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/uskup-emlak-aykut-sengul-86354/cengiz-sengul-1701761","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Üsküp Emlak Aykut Şengül","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cengiz
          Şengül"
"https://www.hepsiemlak.com/istanbul-fatih-cerrahpasa-kiralik/daire/35850-3722","36","27.000","03-03-2026","Kiralık Daire","2 +
                          1","80 m²","40
                        Yaşında","3. Kat","Destan-079-Haseki Hastane Yakını 2-Oda 1-Salon Kombili 80m2 2.Son Katta","İstanbul / Fatih / Cerrahpaşa Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-kiralik/daire/146739-66","17","22.000","08-03-2026","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","Bahçe Katı","Aremi Gayrimenkul'den Tahtakale'de Kiralık 2+1 90m2 Bahçe Katı","İstanbul / Avcılar / Tahtakale Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/113337-511","37","23.000","07-03-2026","Kiralık Daire","2 +
                          1","100 m²","33
                        Yaşında","Giriş Katı","Emniyet Evleri Metroya 4 Dk 2+1 Kiralık Daire","İstanbul / Kağıthane / Emniyet Evleri Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-harmantepe-kiralik/daire/166361-21","24","25.000","03-03-2026","Kiralık Daire","2 +
                          1","110 m²","31
                        Yaşında","1. Kat","Harmantepe'de Geniş Balkonlu 2+1 Kiralık Daire","İstanbul / Kağıthane / Harmantepe Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/ezeroglu-gayrimenkul-166361","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/3/6/6/1/3f079c64-ff83-4a75-84eb-e125144c2402.jpg","Ezeroğlu Gayrimenkul","",""
"https://www.hepsiemlak.com/istanbul-uskudar-ahmediye-kiralik/daire/2540-1866","44","28.000","07-03-2026","Kiralık Daire","2 +
                          1","70 m²","31
                        Yaşında","Bodrum","Tunusbağıışıklarına 150m. 2+1 70m² Kısmieşyalı Yenilenmiş Bodrum","İstanbul / Üsküdar / Ahmediye Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/kiz-kulesi-emlak-ofisi-uskudar-2540","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kız Kulesi Emlak Ofisi Üsküdar","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Vedat
          Can"
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/73228-1075","43","60.000","03-03-2026","Kiralık Daire","3 +
                          1","150 m²","26
                        Yaşında","3. Kat","Ataşehir Ata Bloklarında 3+1 Kiralık Daire, Metropol Cephe","İstanbul / Ataşehir / Atatürk Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-kisikli-kiralik/daire/57801-2838","46","44.900","05-03-2026","Kiralık Daire","3 +
                          1","170 m²","26
                        Yaşında","3. Kat","Kısıklı Metroya 4 Dakika ! Doğa Manzaralı, 3 Balkonlu, Ferah 3+1","İstanbul / Üsküdar / Kısıklı Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-fatih-molla-gurani-kiralik/daire/150966-116","56","50.000","06-03-2026","Kiralık Daire","3 +
                          1","150 m²","36
                        Yaşında","2. Kat","Aksaray'da Merkezde Kat:2..3+1.Vatan Caddesinde Kombili, Balkonlu Daire.İşyeri Veya Hom Ofiste Olur","İstanbul / Fatih / Molla Gürani Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/omur-emlak-150966","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ömür Emlak","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-yunus-emre-kiralik/daire/159712-61","32","22.000","06-03-2026","Kiralık Daire","2 +
                          1","80 m²","8
                        Yaşında","2. Kat","Zirvedenyenidoğanda Merkezi Lokasyonda 2+1 Arakat Kiralık Daire","İstanbul / Sancaktepe / Yunus Emre Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-mimar-sinan-kiralik/daire/161043-75","15","27.000","07-03-2026","Kiralık Daire","2 +
                          1","60 m²","5
                        Yaşında","Giriş Katı","Çekmeköy Mimar Sinanda Kiralık Temiz 2+1 Daire","İstanbul / Çekmeköy / Mimar Sinan Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/century21-prime-161043","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century21 Prime","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-pendik-bati-kiralik/daire/142666-80","25","32.000","06-03-2026","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","4. Kat","Ofis Ve Konut Kullanımına Uygun Geniş 2+1 Eşyalı","İstanbul / Pendik / Batı Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/165665-1","33","78.000","04-03-2026","Kiralık Daire","3 +
                          1","135 m²","50
                        Yaşında","Ara Kat","4.Leventte Eşyalı 3+1 Daire  / Fully Furnished 3-Bedroom Erasmus Apartment 4. Levent","İstanbul / Kağıthane / Emniyet Evleri Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-zeytinburnu-seyitnizam-kiralik/daire/151891-417","25","95.000","03-03-2026","Kiralık Daire","4 +
                          1","210 m²","11
                        Yaşında","5. Kat","Zeytinburnu Merkez Park Yel Evleri'nde Kiralık Daire","İstanbul / Zeytinburnu / Seyitnizam Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/remax-neva-151891","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Neva","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-yeni-mahalle-kiralik/daire/2495-2823","35","35.000","03-03-2026","Kiralık Daire","2 +
                          1","110 m²","30
                        Yaşında","2. Kat","Güney Cepheli, Aydınlık 2+1 | Yenimahalle Temel Sokak’ta Kiralık","İstanbul / Küçükçekmece / Yeni Mahalle Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-serifali-kiralik/daire/60157-3783","33","45.000","02-03-2026","Kiralık Daire","2 +
                          1","85 m²","Sıfır Bina","4. Kat","Ümraniye Şerifali'de Kiralık 2+1 Daire","İstanbul / Ümraniye / Şerifali Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/villa/121508-245","40","100.000","04-03-2026","Kiralık Villa","3 +
                          1","220 m²","6
                        Yaşında","Bahçe Katı","Sam Zekeriyaköy Merkezde Müstakil Bahçeli 3+1 Tripleks Villa","İstanbul / Sarıyer / Zekeriyaköy Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-omer-avni-kiralik/daire/154389-21","16","59.000","05-03-2026","Kiralık Daire","1 +
                          1","60 m²","31
                        Yaşında","5. Kat","Taksimde Boğaz Manzaralı Eşyalı/taksim Sea View Furnished Apart","İstanbul / Beyoğlu / Ömer Avni Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/ist-tekstil-ve-gayrimenkul-ticltdsti-154389","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Ist Tekstil Ve Gayrimenkul Tic.ltd.sti.","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-kadikoy-kosuyolu-kiralik/daire/160314-35","16","24.000","06-03-2026","Kiralık Daire","Stüdyo","35 m²","31
                        Yaşında","2. Kat","Kadıköy Zen'den Ayrılık Çeşme Marmarayın Dibinde 1+0 Kiralık","İstanbul / Kadıköy / Koşuyolu Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kadikoy-rasimpasa-kiralik/daire/19996-4259","40","40.000","04-03-2026","Kiralık Daire","2 +
                          1","80 m²","15
                        Yaşında","2. Kat","Kadıköyde 75m2 Kombili 2+1*genç Binada*2.Kat Ulaşıma Yakın*evyap","İstanbul / Kadıköy / Rasimpaşa Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-ortakoy-kiralik/daire/1202-97170","18","350.000","06-03-2026","Kiralık Daire","3 +
                          1","185 m²","12
                        Yaşında","2. Kat","Ulus Savoy'da Kiralık, Önü Açık, 185 M2 Daire","İstanbul / Beşiktaş / Ortaköy Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/panorama-istanbul-gayrimenkul-1202","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Panorama İstanbul Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-sariyer-zekeriyakoy-kiralik/villa/31514-4931","21","180.000","05-03-2026","Kiralık Villa","6 +
                          2","360 m²","16
                        Yaşında","Villa Katı","Hoffman Bavyera'da Kiralık Seçkin Villa 6+2 For Rent/ аренда","İstanbul / Sarıyer / Zekeriyaköy Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/century-21-aci-gayrimenkul-31514","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century 21 Açı Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg",""
"https://www.hepsiemlak.com/istanbul-uskudar-selami-ali-kiralik/daire/130658-429","21","40.000","05-03-2026","Kiralık Daire","2 +
                          1","90 m²","35
                        Yaşında","3. Kat","Üsküdar Bağlarbaşında Cadde Üzerinde Merkezi Lokasyonda 3.Kat Full Eşyalı 2+1 90 M² Kiralık Daire","İstanbul / Üsküdar / Selami Ali Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/kent-istanbul-grup-gayrimenkul-130658/metin-can-beylik-3349797","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Kent İstanbul Grup Gayrimenkul","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Metin Can
          Beylik"
"https://www.hepsiemlak.com/istanbul-sancaktepe-inonu-kiralik/daire/54389-2846","30","41.000","06-03-2026","Kiralık Daire","3 +
                          1","110 m²","Sıfır Bina","1. Kat","Sancaktepe Merkezi Metroya Yakın 3+1 Kiralık Daire","İstanbul / Sancaktepe / İnönü Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sariyer-istinye-kiralik/daire/4503-1952","30","100.000","05-03-2026","Kiralık Daire","3 +
                          1","100 m²","48
                        Yaşında","1. Kat","İstinye Sahilde Devlet Hastanesine  Yakın Konumda 3+1 Boğaz Manzaralı İşyeri ( 1. Kat )","İstanbul / Sarıyer / İstinye Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-turkali-kiralik/daire/133395-136","34","52.000","04-03-2026","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","2. Kat","Beşiktaş Merkez’de 2+1, Kombili, Klimalı, Full Eşyalı..","İstanbul / Beşiktaş / Türkali Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kartal-orhantepe-kiralik/residence/7203-2171","12","58.000","03-03-2026","Kiralık Residence","2 +
                          1","75 m²","Sıfır Bina","12. Kat","Kartal Orhantepe’de Flora Delüx’de 75m2 2+1","İstanbul / Kartal / Orhantepe Mah.","Whatsapp","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/11114-11719","12","32.500","07-03-2026","Kiralık Daire","2 +
                          1","85 m²","12
                        Yaşında","1. Kat","Onurdan Kanyo Ve  Özdilek Avm Arkası Metroya 5 Dk Kiralık Daire 2+1","İstanbul / Şişli / Mecidiyeköy Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/onur-emlak-11114","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/1/1/1/1/0/e2ecfdb9-2b1a-4dd3-ad7b-56b72094a230.jpg","Onur Emlak","",""
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/38492-39014","10","50.000","04-03-2026","Kiralık Daire","1 +
                          1","45 m²","30
                        Yaşında","1. Kat","Nişantaşı Metroya Yakın Herşey Dahil 1+1 Mobilyalı Şık Daire","İstanbul / Şişli / Meşrutiyet Mah.","Whatsapp","https://www.hepsiemlak.com/emlak-ofisi/pozitif-proje-38492/ali-atak-2332388","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Pozitif Proje","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/4/8/3/0/745e1a71-b6f5-400c-8a73-2f711ecc10cb.jpg","Ali
          Atak"
"https://www.hepsiemlak.com/istanbul-sariyer-resitpasa-kiralik/daire/48865-951","26","83.000","06-03-2026","Kiralık Daire","3 +
                          1","160 m²","26
                        Yaşında","2. Kat","Emirgan Reşitpaşada Doga Manzaralı Kiralık","İstanbul / Sarıyer / Reşitpaşa Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-mesrutiyet-kiralik/daire/71877-1436","22","28.500","05-03-2026","Kiralık Daire","2 +
                          1","75 m²","30
                        Yaşında","Kot 1","2+1 Öğrenciye,Aileye Uygun, Rumeli Cad Ve Osmanbey Metroya 5dk.","İstanbul / Şişli / Meşrutiyet Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-bayrampasa-yenidogan-kiralik/daire/125781-718","20","38.000","08-03-2026","Kiralık Daire","2 +
                          1","95 m²","15
                        Yaşında","3. Kat","15 Yıllık 4 Katlı Binada Kapalı Garajlı 2+1 Açıklamayı Okuyun","İstanbul / Bayrampaşa / Yenidoğan Mah.","Whatsapp","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
