"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","listing-card--owner-info__firm-name","listing-card--owner-info__name"
"https://www.hepsiemlak.com/istanbul-kadikoy-sahrayi-cedit-kiralik/daire/132489-1113","26","78.000","23-02-2026","Kiralık Daire","3 +
                          1","130 m²","Sıfır Bina","8. Kat","Agios'tan Yetkili Minibüs Caddesine Yakın 3+1 Balkonlu Sıfır Boş","İstanbul / Kadıköy / Sahrayı Cedit Mah.","https://www.hepsiemlak.com/emlak-ofisi/agios-emlak-132489","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Agios Emlak",""
"https://www.hepsiemlak.com/istanbul-kadikoy-acibadem-kiralik/daire/163620-12","22","47.000","18-02-2026","Kiralık Daire","2 +
                          1","77 m²","Sıfır Bina","Kot 1","A+ Lokasyon Acıbadem | Sıfır, Kapalı Otopark 2+1 Kiralık Daire !","İstanbul / Kadıköy / Acıbadem Mah.","https://www.hepsiemlak.com/emlak-ofisi/alpin-global-gayrimenkul-163620","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Alpin Global Gayrimenkul","Yasin
          Genç"
"https://www.hepsiemlak.com/istanbul-kartal-hurriyet-kiralik/daire/72592-6610","31","39.000","27-01-2026","Kiralık Daire","3 +
                          1","135 m²","4
                        Yaşında","6. Kat","Akbayırlar'dan Şehri Deniz Sitesinde Manzaralı Geniş 3+1 Daire","İstanbul / Kartal / Hürriyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-kemalpasa-kiralik/daire/164804-7","40","45.000","18-02-2026","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","4. Kat","İmren Gayrimenkulden Kiralık 2+1 Arakat Cadde Üstü Yeni Bina","İstanbul / Küçükçekmece / Kemalpaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-maltepe-idealtepe-kiralik/daire/133124-501","40","65.000","22-01-2026","Kiralık Daire","2 +
                          2","120 m²","1
                        Yaşında","5. Kat","Hacıalioğlu'ndan İdealtepede Metroya 2dk Geniş Teraslı Ferah 2+2","İstanbul / Maltepe / İdealtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/hacialioglu-insaat-gayrimenkul-133124/enes-kartal-3527160","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Hacıalioğlu İnşaat Gayrimenkul","Enes
          Kartal"
"https://www.hepsiemlak.com/istanbul-kadikoy-egitim-kiralik/daire/42784-3546","55","47.000","14-02-2026","Kiralık Daire","3 +
                          1","125 m²","35
                        Yaşında","7. Kat","Göztepe Şehir Hastanesi Marmara Üniversitesi Yanında 2 Balkonlu 2wc’li 3+1 Daire","İstanbul / Kadıköy / Eğitim Mah.","https://www.hepsiemlak.com/emlak-ofisi/pera-istanbul-gayrimenkulyapi-42784","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Pera İstanbul Gayrimenkul&yapı","Pera İstanbul
          Gayrimenkul Yapı"
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/48423-4479","60","75.000","08-01-2026","Kiralık Daire","2 +
                          1","135 m²","30
                        Yaşında","6. Kat","Ataşehir Gardenya 2 De Kiralık 3+1 Merkezi Konumda Bakımlı","İstanbul / Ataşehir / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-perfect-48423/murat-cenik-3935668","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Century21 Perfect","Murat
          Cenik"
"https://www.hepsiemlak.com/istanbul-beykoz-cubuklu-kiralik/daire/149291-25","48","80.000","02-01-2026","Kiralık Daire","2 +
                          1","100 m²","45
                        Yaşında","1. Kat","Boğaz’da İkonik Çubuklu Apartmanı’nda Kiralık 2+1 Daire","İstanbul / Beykoz / Çubuklu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-karlitepe-kiralik/daire/139615-202","33","26.000","12-12-2025","Kiralık Daire","2 +
                          1","90 m²","14
                        Yaşında","Kot 1","Gaziosmanpaşa Karlıtepede 2+1 85m2 Kot 1 Kiralık Daire","İstanbul / Gaziosmanpaşa / Karlıtepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-cumhuriyet-kiralik/residence/117158-305","45","170.000","05-01-2026","Kiralık Residence","3 +
                          1","195 m²","6
                        Yaşında","21 ve üzeri","Sinpaş Queen Bomonti Yüksek Kat Nefes Kesen Manzaralı 3,5+1","İstanbul / Şişli / Cumhuriyet Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-uskudar-zeynep-kamil-kiralik/daire/15900-295","41","30.000","05-02-2026","Kiralık Daire","2 +
                          1","85 m²","43
                        Yaşında","Ara Kat","Üsküdar Dr Fahri Atabey Caddesine Cepheli 80 M2 Daire Pınar Gayrimenkuldan","İstanbul / Üsküdar / Zeynep Kamil Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-inonu-kiralik/daire/122353-448","7","30.000","21-02-2026","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","2. Kat","The Gm Den Nivo İstanbul Da Kiralık Eşyalı 1+1 55m2 Daire","İstanbul / Küçükçekmece / İnönü Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sultanbeyli-battalgazi-kiralik/daire/153267-306","60","35.000","05-03-2026","Kiralık Daire","2 +
                          1","93 m²","5
                        Yaşında","3. Kat","Sur Yapı İlkbahar Sitesinde Peyzaj Manzaralı 2+1 Kiralık Daire","İstanbul / Sultanbeyli / Battalgazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/exp-realty-153267","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Exp Realty",""
"https://www.hepsiemlak.com/istanbul-silivri-canta-sancaktepe-kiralik/villa/153944-34","57","115.000","04-03-2026","Kiralık Villa","5 +
                          2","340 m²","2
                        Yaşında","","Kiralık Full Eşyalı Kış Bahçeli 5+2 Villa","İstanbul / Silivri / Çanta Sancaktepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/lidersan-emlak-gayrimenkul-153944","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Lidersan Emlak Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-buyukcekmece-kamiloba-kiralik/daire/13729-520","33","31.000","26-01-2026","Kiralık Daire","2 +
                          1","100 m²","1
                        Yaşında","Bahçe Katı","Büyükçekmece Kamilobada 2+1 Kiralık","İstanbul / Büyükçekmece / Kamiloba Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/residence/111057-49","48","130.000","02-03-2026","Kiralık Residence","2 +
                          1","168 m²","11
                        Yaşında","21 ve üzeri","Trump Towers Resıdence - Kiralık Eşyalı 2+1 Dekorasyonlu Daire","İstanbul / Şişli / Mecidiyeköy Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-celiktepe-kiralik/daire/41717-3016","60","15.000","12-02-2026","Kiralık Daire","9 +
                          1","240 m²","20
                        Yaşında","6. Kat","Çeliktepe De Bayanlara Özel Dairede Kiralık Tek Kişilik Odalar","İstanbul / Kağıthane / Çeliktepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-beykoz-acarlar-kiralik/villa/60784-2508","42","650.000","27-02-2026","Kiralık Villa","7 +
                          3","1.400 m²","15
                        Yaşında","","Beykoz  Acarkent'te Tek Yetkili !  Ultra  Lüks  Kiralık  Villa...","İstanbul / Beykoz / Acarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/lux-konut-60784/belma-tuncer-1108703","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/0/7/8/0/1/1/d8a1c618-4b83-4b88-aece-d4ecb4583a2a.jpg","","Lux Konut","Belma
          Tuncer"
"https://www.hepsiemlak.com/istanbul-sisli-19-mayis-kiralik/daire/138823-216","46","67.000","17-01-2026","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","8. Kat","Şişli'de Lux Eşyalı Kapalı Garajlı Teraslı 3+1 Çok Merkezi Konumda Kiralık Daire","İstanbul / Şişli / 19 Mayıs Mah.","https://www.hepsiemlak.com/emlak-ofisi/hakan-ercan-pusula-gayrimenkul-138823","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/8/8/3/1/5a019506-be94-45b7-99db-40c9f148fc3d.jpg","","Hakan Ercan Pusula Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-bahcelievler-yenibosna-merkez-kiralik/daire/40658-22320","39","105.000","06-03-2026","Kiralık Daire","3 +
                          1","157 m²","11
                        Yaşında","3. Kat","Greenist Saray'da Kiralık Peyzaj Manzaralı 3+1 Daire","İstanbul / Bahçelievler / Yenibosna Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658/ramazan-kurmaz-2775406","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/4/5/7/7/2/76f0e320-33f4-4f91-9563-6af563a4aefd.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/6/0/4/0/d0deaf43-fa41-404b-a2d5-41bd8a0406b6.png","Remax Oluşum","Ramazan
          Kurmaz"
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/118239-13210","39","18.100","05-03-2026","Kiralık Daire","2 +
                          1","80 m²","29
                        Yaşında","Bahçe Katı","2+1,  Öğrenci - Bekara,  Aile,  4.Levent Metroya(m2)  Yürüme 15dk,","İstanbul / Kağıthane / Sultan Selim Mah.","https://www.hepsiemlak.com/emlak-ofisi/adige-insaat-gayrimenkul-118239","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Adige İnşaat Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/residence/98015-2344","45","435.000","23-02-2026","Kiralık Residence","1 +
                          1","180 m²","7
                        Yaşında","16. Kat","Zorlu Center'da Manzaralı Yüksek Kat Büyük 1+1 Kiralık Daire","İstanbul / Beşiktaş / Levazım Mah.","https://www.hepsiemlak.com/emlak-ofisi/artistanbul-gayrimenkul-zorlu-center-98015/safiye-gonul-4133751","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Artistanbul Gayrimenkul Zorlu Center","Safiye 
          Gönül"
"https://www.hepsiemlak.com/istanbul-sariyer-kirecburnu-kiralik/daire/1994-3346","44","45.000","09-02-2026","Kiralık Daire","3 +
                          1","125 m²","21
                        Yaşında","Giriş Katı","Sarıyer Tarabya Kurumsala2+2 Kiralık Yüksek Giriş Balkonlu Temiz","İstanbul / Sarıyer / Kireçburnu Mah.","https://www.hepsiemlak.com/emlak-ofisi/ugur-soydan-emlak-borsasi-1994","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Uğur Soydan Emlak Borsası",""
"https://www.hepsiemlak.com/istanbul-avcilar-tahtakale-kiralik/daire/166547-24","11","27.000","16-02-2026","Kiralık Daire","1 +
                          1","73 m²","6
                        Yaşında","15. Kat","Turyaptan Unıkonut Sitesi Kiralık Eşyalı 1+1 Daire","İstanbul / Avcılar / Tahtakale Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-19-mayis-kiralik/daire/49933-3147","6","25.000","17-02-2026","Kiralık Daire","1 +
                          1","50 m²","25
                        Yaşında","2. Kat","Berk Emlaktan Şişli Kalp Vakfına Yakın Daire","İstanbul / Şişli / 19 Mayıs Mah.","https://www.hepsiemlak.com/emlak-ofisi/berk-emlak-49933","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Berk Emlak","Mürvet
          Mandak"
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/daire/7374-3956","14","35.000","07-03-2026","Kiralık Daire","1 +
                          1","60 m²","40
                        Yaşında","Çatı Katı","İmajplus'dan Hacı Emin Efendi Sokak'ta,Teraslı,Çatı Katı Daire","İstanbul / Şişli / Teşvikiye Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-cihangir-kiralik/daire/1361-17690","20","130.000","16-02-2026","Kiralık Daire","2 +
                          1","137 m²","50
                        Yaşında","3. Kat","Konut Realty | Bosphorus View, 2,5+1 Flat For Rent İn Cihangir","İstanbul / Beyoğlu / Cihangir Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-fatih-mevlanakapi-kiralik/daire/39589-10546","25","20.000","06-03-2026","Kiralık Daire","1 +
                          1","65 m²","31
                        Yaşında","Bahçe Katı","Fatih Şehremini De 1+1 Çift Cephe Temiz Bahçe Katı 20.000tl","İstanbul / Fatih / Mevlanakapı Mah.","https://www.hepsiemlak.com/emlak-ofisi/deniz-emlak-fatih-capa-findikzade-39589","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Deniz Emlak Fatih-çapa-fındıkzade",""
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/residence/33600-50115","19","425.000","11-02-2026","Kiralık Residence","4 +
                          1","300 m²","21
                        Yaşında","2. Kat","Kiralık Etiler Maya Residencede Dört Odalı Kış Bahçeli Ara Kat","İstanbul / Beşiktaş / Etiler Mah.","https://www.hepsiemlak.com/emlak-ofisi/art-emlak-real-estate-33600","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Art Emlak / Real Estate",""
"https://www.hepsiemlak.com/istanbul-kagithane-merkez-kiralik/daire/88293-3054","19","28.000","28-02-2026","Kiralık Daire","2 +
                          1","95 m²","11
                        Yaşında","Giriş Katı","Kağıthanede 2+1 85 M2 Geniş Temiz Kiralık Daire","İstanbul / Kağıthane / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/yeni-hayat-emlak-88293/sema-beyaz-1745665","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Yeni Hayat Emlak","Sema
          Beyaz"
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/72080-268","21","21.500","07-03-2026","Kiralık Daire","1 +
                          1","60 m²","16
                        Yaşında","4. Kat","4.Metroya 5dk 1+1 Kiralık 60m2 Daire Yabancıya -Bekarauygundur","İstanbul / Kağıthane / Sultan Selim Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/6738-20503","11","47.000","12-02-2026","Kiralık Daire","2 +
                          1","95 m²","Sıfır Bina","3. Kat","Tuzla Marina 360 Marine 2+1 Kiralık Daire","İstanbul / Tuzla / İstasyon Mah.","https://www.hepsiemlak.com/emlak-ofisi/era-joy-6738","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Era Joy",""
"https://www.hepsiemlak.com/istanbul-kagithane-hamidiye-kiralik/daire/1668-14142","11","49.500","09-01-2026","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","2. Kat","Kağıthane Genyap Loft 2+1 Eşyalı Kiralık","İstanbul / Kağıthane / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/premar-park-1668","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Premar Park",""
"https://www.hepsiemlak.com/istanbul-silivri-mimar-sinan-kiralik/daire/141015-258","13","15.000","28-02-2026","Kiralık Daire","1 +
                          1","70 m²","11
                        Yaşında","Giriş Katı","Silivri Ortaçeşme Mevkii 1+1 Kiralık Giriş Kat Daire","İstanbul / Silivri / Mimar Sinan Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/daire/2845-4425","12","26.000","02-03-2026","Kiralık Daire","Stüdyo","50 m²","31
                        Yaşında","Bahçe Katı","Size Özel Etilerde,Kombili,Bahçe Çıkışlı 1+0 Stüdyo","İstanbul / Beşiktaş / Etiler Mah.","https://www.hepsiemlak.com/emlak-ofisi/size-ozel-emlak-2845","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Size Özel Emlak",""
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/137813-467","13","35.000","23-02-2026","Kiralık Daire","1 +
                          1","50 m²","6
                        Yaşında","4. Kat","Seyrantepe Metrosuna Yürüme Mesafesinde Kiralık Daire","İstanbul / Kağıthane / Seyrantepe Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/6921-4993","16","26.000","24-01-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","1. Kat","Gülbahar Mh Bıldırcın Sokakta Kiralık Arakat Temiz Daire","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/oz-maksut-emlak-6921/yusuf-sari-6921","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Öz Maksut Emlak","Yusuf
          Sarı"
"https://www.hepsiemlak.com/istanbul-basaksehir-guvercintepe-kiralik/daire/87701-3864","13","16.500","04-03-2026","Kiralık Daire","2 +
                          1","90 m²","5
                        Yaşında","Bahçe Katı","Kiralık Meydan Mevkisinde Merkezi Yerde 2+1 Daire","İstanbul / Başakşehir / Güvercintepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/mimar-emlak-insaat-87701","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Mimar Emlak İnşaat",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-ataturk-kiralik/daire/128017-46","13","40.000","17-02-2026","Kiralık Daire","2 +
                          1","125 m²","6
                        Yaşında","1. Kat","Meydan Emlaktan Atatürk Mah Metro Yakını Eşyalı Kiralık Daire","İstanbul / Küçükçekmece / Atatürk Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-huseyinaga-kiralik/daire/55671-768","13","26.000","24-02-2026","Kiralık Daire","Stüdyo","30 m²","60
                        Yaşında","1. Kat","Paksoy'dan İstiklal Caddesine 1 Dakika 1. Katta Ful Eşyalı Tüm Faturalar Dahil Kiralık Stüdyo Daire","İstanbul / Beyoğlu / Hüseyinağa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-gursel-kiralik/daire/95585-4728","17","35.000","07-02-2026","Kiralık Daire","2 +
                          1","80 m²","3
                        Yaşında","3. Kat","Gürselde Lüks Full Eşyalı, Şık Ve Ferah 2+1 Kiralık Daire","İstanbul / Kağıthane / Gürsel Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk"
"https://www.hepsiemlak.com/istanbul-kadikoy-bostanci-kiralik/daire/32083-6763","17","61.000","23-02-2026","Kiralık Daire","2 +
                          1","75 m²","Sıfır Bina","14. Kat","Rexart Hermes İlknur Ayaz Adalar Manzaralı Sıfır 2+1","İstanbul / Kadıköy / Bostancı Mah.","https://www.hepsiemlak.com/emlak-ofisi/rexart-hermes-32083","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/0/2/3/0/aaf02c5f-63ef-44fb-b0d3-f5e5899357b0.jpg","","Rexart Hermes",""
"https://www.hepsiemlak.com/istanbul-sariyer-poligon-kiralik/daire/125847-497","17","25.000","17-02-2026","Kiralık Daire","2 +
                          1","110 m²","35
                        Yaşında","Bahçe Katı","Amerikan Konsolosluğu Kiralık Giriş Kat Daire","İstanbul / Sarıyer / Poligon Mah.","https://www.hepsiemlak.com/emlak-ofisi/akdaglardan-ozlem-emlak-125847","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","","Akdağlar'dan Özlem Emlak","Özlem
          Gürsan"
"https://www.hepsiemlak.com/istanbul-kadikoy-dumlupinar-kiralik/daire/0-46039372","12","55.000","17-02-2026","Kiralık Daire","1 +
                          1","70 m²","5
                        Yaşında","9. Kat","1+1 Yeni Esyalı. 1 Yıllık Kiralıktır.","İstanbul / Kadıköy / Dumlupınar Mah.","","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kaptanpasa-kiralik/daire/0-45823085","12","22.000","23-01-2026","Kiralık Daire","1 +
                          1","50 m²","35
                        Yaşında","2. Kat","1+1 Eşyalı, Öğrenci, Memur, Yabancıya Uygun.","İstanbul / Beyoğlu / Kaptanpaşa Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kucukcekmece-inonu-kiralik/residence/0-45524274","12","41.000","05-03-2026","Kiralık Residence","2 +
                          1","90 m²","5
                        Yaşında","8. Kat","Sahibinden 2+1 Kiralık Rezidans","İstanbul / Küçükçekmece / İnönü Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/101613-2591","30","35.000","23-01-2026","Kiralık Daire","1 +
                          1","60 m²","6
                        Yaşında","4. Kat","Tuncaydan Şişlide Nezih Konum Lüx Sıfır Eşyalı 1+1 Teraslı Daire","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tuncay İnşaat Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/109158-3702","30","90.000","05-03-2026","Kiralık Daire","2 +
                          1","140 m²","Sıfır Bina","Bahçe Katı","Royalmax'dan Dap Yeni Levent Açık Cepheli 2+1 140 M² Bahçeli Daire","İstanbul / Sarıyer / Huzur Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-esenler-orucreis-kiralik/daire/164742-598","14","20.000","01-03-2026","Kiralık Daire","2 +
                          1","90 m²","26
                        Yaşında","1. Kat","Efor Çok'tan Metroya 1 Dk,2+1 Kiralık Balkonlu Daire","İstanbul / Esenler / Oruçreis Mah.","https://www.hepsiemlak.com/emlak-ofisi/efor-cok-gayrimenkul-164742","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Efor Çok Gayrimenkul",""
"https://www.hepsiemlak.com/istanbul-umraniye-tatlisu-kiralik/daire/35882-19247","23","47.000","26-01-2026","Kiralık Daire","2 +
                          1","100 m²","11
                        Yaşında","4. Kat","Elalmış Üzeri Butik Site Semprevita Da Keyifli Kiralık 2+1 Daire","İstanbul / Ümraniye / Tatlısu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
"https://www.hepsiemlak.com/istanbul-kagithane-emniyet-evleri-kiralik/daire/114807-512","18","30.000","17-02-2026","Kiralık Daire","1 +
                          1","75 m²","11
                        Yaşında","6. Kat","Emniyet Evlerinde Genç Bina Full Eşyalı 1+1 Kiralık Daire","İstanbul / Kağıthane / Emniyet Evleri Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","",""
