"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","listing-card--owner-info__name","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/istanbul-beyoglu-piri-pasa-kiralik/daire/7204-27557","14","28.000","30-01-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","3. Kat","Beyoğlu Hasköy Sahılıne Yürüme Mesafesınde Kıralık 2+1 Daıre","İstanbul / Beyoğlu / Piri Paşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-7204/fatma-yuksel-1698387","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/8/3/8/9/6/1/b4996572-6449-4710-b174-952a0c5460bc.jpg","Remax Müjde","Fatma
          Yüksel","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/2/7/0/0/294259fb-8dbf-40a5-b339-b6d725d8fe0e.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-mujde-7204",""
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/residence/8525-56668","17","120.000","10-12-2025","Kiralık Residence","1 +
                          1","70 m²","1
                        Yaşında","Zemin","Dap Yapı Nısantası Koru Projesınde 2. El Fırmasından Kıralık 1+1","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/sinan-cizmeci-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Versatıe Selenıum Twins Zorlu Center","Sinan
          Çizmeci","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-hurriyet-kiralik/daire/101613-2557","25","30.500","27-01-2026","Kiralık Daire","2 +
                          1","75 m²","6
                        Yaşında","Yüksek Giriş","Tuncay'dan Nurol Tower'a 10 Dk Yeni Binada 2+1 Eşyalı Daire","İstanbul / Kağıthane / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tuncay İnşaat Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-gungoren-kiralik/daire/163263-73","35","35.000","08-03-2026","Kiralık Daire","1 +
                          1","70 m²","3
                        Yaşında","1. Kat","Burak Yılmaz Dap Yapı Ormanköy Uzmanından 1+1 Kiralık Daire","İstanbul / Çekmeköy / Güngören Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Hazine","Ali
          Akman","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/istanbul-sariyer-huzur-kiralik/daire/69537-102508","2","45.000","17-02-2026","Kiralık Daire","Stüdyo","62 m²","10
                        Yaşında","21 ve üzeri","Skyland 1+0 Güncel Eşyalı Daire","İstanbul / Sarıyer / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-uskudar-kucuk-camlica-kiralik/daire/120150-4188","20","30.000","23-02-2026","Kiralık Daire","1 +
                          1","60 m²","30
                        Yaşında","4. Kat","Fl Emlaktan Bulgurlu Metroya Yürüme Mesafesinde Eşyalı 1+1 Daire","İstanbul / Üsküdar / Küçük Çamlıca Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","F-l Emlak","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kucuk-piyale-kiralik/daire/36320-1996","7","20.000","21-02-2026","Kiralık Daire","2 +
                          1","80 m²","31
                        Yaşında","Kot 1","Kondakcı Emlaktan Kasımpaşa Pişmaniye Sokakta Kiralık 2+1 Daire","İstanbul / Beyoğlu / Küçük Piyale Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-sile-ahmetli-kiralik/daire/3995-26991","48","40.000","02-02-2026","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","2. Kat","Şile Ahmetli'de Site İçinde 2+1 Kiralık Çatı Dubleksi","İstanbul / Şile / Ahmetli Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Rekor","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/95585-4554","18","30.000","15-01-2026","Kiralık Daire","2 +
                          1","70 m²","6
                        Yaşında","Giriş Katı","Cadde Yanı 2+1 Full Sıfır Eşyalı Merkezi Konum Giriş Kat !!!","İstanbul / Kağıthane / Telsizler Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-sehit-muhtar-kiralik/daire/1863-1767","5","20.000","05-03-2026","Kiralık Daire","Stüdyo","34 m²","49
                        Yaşında","1. Kat","Taksim Meydanına 4 Dakika Yürüme Mesafesinde Stüdyo","İstanbul / Beyoğlu / Şehit Muhtar Mah.","https://www.hepsiemlak.com/emlak-ofisi/sahin-emlak-1863","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Şahin Emlak","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-sarigazi-kiralik/daire/134985-1952","4","29.000","14-01-2026","Kiralık Daire","3 +
                          1","145 m²","6
                        Yaşında","Yüksek Giriş","Sancaktepe Sarıgazi 3+1 Kiralık Daire Metroya Yakın","İstanbul / Sancaktepe / Sarıgazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-masal-134985","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Coldwell Banker Masal","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sancaktepe-safa-kiralik/daire/163263-69","31","33.000","22-01-2026","Kiralık Daire","4 +
                          1","150 m²","16
                        Yaşında","7. Kat","Sefa Mah'de Atatürk Caddesine Yürüme Mesafesi 4+1 Kiralık Daire","İstanbul / Sancaktepe / Safa Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Hazine","Ali
          Akman","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/istanbul-kartal-esentepe-kiralik/daire/6181-23681","26","61.000","25-12-2025","Kiralık Daire","2 +
                          1","115 m²","Sıfır Bina","4. Kat","Kartal Batı Yakasında 115 M2 Kullanımlı Teraslı 2+1 Daıre","İstanbul / Kartal / Esentepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181/selahattin-aydogan-4371292","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Beta","Selahattin
          Aydoğan","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","https://www.hepsiemlak.com/emlak-ofisi/remax-beta-6181","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/101613-2519","24","33.500","02-01-2026","Kiralık Daire","1 +
                          1","55 m²","11
                        Yaşında","2. Kat","Tuncay'dan Tüm Faturalar Dahil 1+1 Sıfır Eşyalı","İstanbul / Kağıthane / Seyrantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tuncay İnşaat Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sile-ahmetli-kiralik/daire/3995-26990","58","40.000","02-02-2026","Kiralık Daire","2 +
                          1","106 m²","Sıfır Bina","2. Kat","Şile Ahmetli'de Site İçinde 2+1 Kiralık Geniş Çatı Dubleksi","İstanbul / Şile / Ahmetli Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Rekor","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/residence/8525-56915","14","55.000","16-01-2026","Kiralık Residence","1 +
                          1","70 m²","3
                        Yaşında","18. Kat","Bomonti Rotana Rescıdence Kiralık 1+1 Aylık Ödemeli Daire","İstanbul / Şişli / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/basak-koc-4024331","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Versatıe Selenıum Twins Zorlu Center","Başak 
          Koç","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-umraniye-ataturk-kiralik/daire/120150-4284","18","40.000","23-02-2026","Kiralık Daire","3 +
                          1","130 m²","24
                        Yaşında","1. Kat","F-L Den Ümraniye Santral Metroya Komşu 3+1 Bakımlı Daire","İstanbul / Ümraniye / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","F-l Emlak","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-konaklar-kiralik/daire/43996-27440","28","60.000","18-02-2026","Kiralık Daire","2 +
                          1","100 m²","4
                        Yaşında","8. Kat","Levent Metro 12 Dk Yokus Yok  Esyalı Vaye Boş   Sitede  Daireler","İstanbul / Beşiktaş / Konaklar Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/mustafa-koyuyesil-847773","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Koyuyeşil Gayrimenkul","Mustafa
          Koyuyeşil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/95585-4460","18","20.000","15-01-2026","Kiralık Daire","1 +
                          1","55 m²","11
                        Yaşında","Çatı Katı","Cadde Üzeri 1+1 Ayrı Mutfaklı Teraslı Merkezi Konum Boş Daire","İstanbul / Şişli / Mecidiyeköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-gungoren-kiralik/daire/163263-59","33","75.000","22-01-2026","Kiralık Daire","3 +
                          1","130 m²","5
                        Yaşında","4. Kat","Burak Yılmaz-Dap Yapı Ormanköy Uzmanından 3+1 Kiralık Daire","İstanbul / Çekmeköy / Güngören Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Hazine","Ali
          Akman","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/istanbul-cekmekoy-mimar-sinan-kiralik/daire/37996-5834","18","35.000","15-02-2026","Kiralık Daire","2 +
                          1","80 m²","Sıfır Bina","4. Kat","Mimarsinan Mahallesinde 2+1 80m2 Kiralık Lüks Sıfır Daire","İstanbul / Çekmeköy / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/citylife-gayrimenkul-37996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Cıtylife Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/72721-1965","18","57.000","14-01-2026","Kiralık Daire","3 +
                          1","160 m²","26
                        Yaşında","4. Kat","Bahçeşehir Funda D Tipi 3+1 Kiralık Daire","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","https://www.hepsiemlak.com/emlak-ofisi/3-cadde-gayrimenkul-72721","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","3. Cadde Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102566","27","105.000","09-02-2026","Kiralık Daire","3 +
                          1","187 m²","10
                        Yaşında","4. Kat","Ağaoğlu Maslak 1453'te Kiralık 3+1 Daire","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/3/5/9/6/0/4c0933c4-2128-4078-ac01-aaf3cfd46eaf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","","",""
"https://www.hepsiemlak.com/istanbul-umraniye-madenler-kiralik/daire/3995-26836","53","73.000","02-03-2026","Kiralık Daire","3 +
                          1","144 m²","16
                        Yaşında","4. Kat","İdealistkent İdealist Kent Resmi Ofisi Havuz Cephe 3+1 Kiralık","İstanbul / Ümraniye / Madenler Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/9/9/3/0/0/4826bad6-b37b-4ea4-b50f-32aaafa6aee6.jpg","Remax Rekor","","","",""
"https://www.hepsiemlak.com/istanbul-beyoglu-kulaksiz-kiralik/daire/36320-1993","5","15.500","10-12-2025","Kiralık Daire","1 +
                          1","60 m²","31
                        Yaşında","1. Kat","Kondakcı Emlaktan Kulaksızda Kiralık 1+1 Daire","İstanbul / Beyoğlu / Kulaksız Mah.","","","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-merkez-kiralik/residence/8525-56842","14","90.000","16-01-2026","Kiralık Residence","2 +
                          1","110 m²","3
                        Yaşında","9. Kat","Bomontı Rotana Residence 2+1 Kiralık Eşyalı Köşe Daire","İstanbul / Şişli / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/basak-koc-4024331","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Versatıe Selenıum Twins Zorlu Center","Başak 
          Koç","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/daire/43996-28155","27","26.000","23-02-2026","Kiralık Daire","1 +
                          1","65 m²","8
                        Yaşında","1. Kat","1+1 Ara Kat Ameriakan Mutfaklı Eşyalı Caddeye 50 Metre","İstanbul / Kağıthane / Şirintepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/fatih-koyuyesil-3032427","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Koyuyeşil Gayrimenkul","Fatih
          Koyuyeşil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-esenler-fatih-kiralik/daire/164742-137","13","15.000","02-01-2026","Kiralık Daire","2 +
                          1","90 m²","31
                        Yaşında","Zemin","Efor Çok'tan Esenler Fatih Mahallesi Kiralık 2+1 Giriş Kat Daire","İstanbul / Esenler / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/efor-cok-gayrimenkul-164742","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Efor Çok Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-cekmekoy-gungoren-kiralik/daire/163263-51","32","71.000","23-02-2026","Kiralık Daire","2 +
                          1","120 m²","5
                        Yaşında","Bahçe Katı","Burak Yılmaz-Dap Yapı Ormanköy Uzmanından Kiralık 2+1 Bahçe Katı","İstanbul / Çekmeköy / Güngören Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Hazine","Ali
          Akman","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/istanbul-sisli-inonu-kiralik/daire/120150-4169","15","55.000","02-02-2026","Kiralık Daire","1 +
                          1","60 m²","10
                        Yaşında","7. Kat","F-L Emlaktan Taksim Metro Yakını Elit Rezidans Ta 1+1 Eşyalı","İstanbul / Şişli / İnönü Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","F-l Emlak","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-kagithane-gultepe-kiralik/daire/95585-4657","16","40.000","23-01-2026","Kiralık Daire","2 +
                          1","95 m²","2
                        Yaşında","3. Kat","Merkezi Konumda, Ayrı Mutfaklı, Yeni Binada Asansörlü Ve Otopark","İstanbul / Kağıthane / Gültepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585/engin-yilmazturk-1992335","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Paranın Merkezi Gayrimenkul","Engin
          Yılmaztürk","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/paranin-merkezi-gayrimenkul-95585","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/101613-2520","21","35.500","13-12-2025","Kiralık Daire","1 +
                          1","55 m²","6
                        Yaşında","4. Kat","Tuncay'dan Kağıthane'de Tüm Faturalar Dahil 1+1 Eşyalı Daire","İstanbul / Kağıthane / Çağlayan Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tuncay İnşaat Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sariyer-maden-kiralik/daire/11217-10030","20","115.000","09-02-2026","Kiralık Daire","3 +
                          0","230 m²","1
                        Yaşında","1. Kat","Sarıyer Maden Mah Sıfır 4+1 Bahçe Dubleks Havuzlu, Otoparklı Kiralık Daire","İstanbul / Sarıyer / Maden Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ahenk-11217/hamit-erkol-4202786","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Ahenk","Hamit
          Erkol","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-ahenk-11217","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/69537-102422","25","115.000","16-02-2026","Kiralık Daire","3 +
                          1","198 m²","8
                        Yaşında","7. Kat","Maslak 1453 Güncel 3+1 Kiralık Daire Düşük Kat","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygingayrimenkul-1453mashattan-vadistanb-69537","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Easy & Saygıngayrimenkul 1453,mashattan, Vadistanb","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-besiktas-konaklar-kiralik/daire/43996-27339","27","60.000","21-02-2026","Kiralık Daire","2 +
                          1","95 m²","3
                        Yaşında","9. Kat","M2  Metro  15 Dk Lüks  Sitede  Syeni Otopakrlı Güvenlı  Boş Veya  Esyalı Daireler","İstanbul / Beşiktaş / Konaklar Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996/mustafa-koyuyesil-847773","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Koyuyeşil Gayrimenkul","Mustafa
          Koyuyeşil","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-umraniye-huzur-kiralik/daire/163263-27","20","20.000","26-01-2026","Kiralık Daire","2 +
                          1","90 m²","11
                        Yaşında","Bahçe Katı","Huzur Mahallesinde Metroya Yakın Bahçeli 2+1 Geniş Daire","İstanbul / Ümraniye / Huzur Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263/ali-akman-4560965","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Hazine","Ali
          Akman","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-hazine-163263","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/istanbul-beyoglu-gumussuyu-kiralik/daire/117700-222","3","25.000","21-02-2026","Kiralık Daire","Stüdyo","50 m²","70
                        Yaşında","Bahçe Katı","Cihangir Beyoğlunda Stüdyo Kiralık Daire","İstanbul / Beyoğlu / Gümüşsuyu Mah.","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","","","","",""
"https://www.hepsiemlak.com/istanbul-sisli-kustepe-kiralik/daire/101613-2518","21","25.000","07-01-2026","Kiralık Daire","1 +
                          1","70 m²","16
                        Yaşında","4. Kat","Tuncay'dan Şişli'de Balkonlu Ayrı Mutfaklı 1+1 Eşyalı","İstanbul / Şişli / Kuştepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/tuncay-insaat-gayrimenkul-101613","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Tuncay İnşaat Gayrimenkul","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
"https://www.hepsiemlak.com/istanbul-sisli-tesvikiye-kiralik/residence/8525-57090","10","490.000","29-01-2026","Kiralık Residence","4 +
                          1","359 m²","1
                        Yaşında","Ara Kat","Nişantaşı Koru'da Kiralık 4+1 Özel Dekorasyonlu Sıfır","İstanbul / Şişli / Teşvikiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525/sinan-cizmeci-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Versatıe Selenıum Twins Zorlu Center","Sinan
          Çizmeci","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg"
"https://www.hepsiemlak.com/istanbul-sile-mesrutiyet-kiralik/villa/3995-27194","30","62.000","17-02-2026","Kiralık Villa","3 +
                          1","135 m²","6
                        Yaşında","Bahçe Katı","Şile Meşrutiyet Aşiyan Sitesin De Dubleks 3+1 İkiz Villa","İstanbul / Şile / Meşrutiyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-rekor-3995","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","Remax Rekor","","https://www.hepsiemlak.com/_nuxt/8cafc93fb5c74c75e9e04e528e02ccdf.jpg","",""
